sample_id,sample_age_rep,harvest_time
lea_Spec4_diverse_EN00270.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00271.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00272.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00273.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00274.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00275.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00276.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00277.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00278.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00279.asd.ref,MR20_o_2,EN
lea_Spec4_diverse_EN00280.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00281.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00282.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00283.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00284.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00285.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00286.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00287.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00288.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00289.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00290.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00291.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00292.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00293.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00294.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00295.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00296.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00297.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00298.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00299.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00300.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00301.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00302.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00303.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00304.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00305.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00306.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00307.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00308.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00309.asd.ref,MR20_o_3,EN
lea_Spec4_diverse_EN00310.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00311.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00312.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00313.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00314.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00315.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00316.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00317.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00318.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00319.asd.ref,MR20_m_1,EN
lea_Spec4_diverse_EN00320.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00321.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00322.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00323.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00324.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00325.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00326.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00327.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00328.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00329.asd.ref,MR20_m_2,EN
lea_Spec4_diverse_EN00330.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00331.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00332.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00333.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00334.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00335.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00336.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00337.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00338.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00339.asd.ref,MR20_m_3,EN
lea_Spec4_diverse_EN00340.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00341.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00342.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00343.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00344.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00345.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00346.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00347.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00348.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00349.asd.ref,MR20_m_4,EN
lea_Spec4_diverse_EN00350.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00351.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00352.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00353.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00354.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00355.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00356.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00357.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00358.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00359.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00360.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00361.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00362.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00363.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00364.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00365.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00366.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00367.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00368.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00369.asd.ref,SCHWRZ,EN
lea_Spec4_diverse_EN00370.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00371.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00372.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00373.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00374.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00375.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00376.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00377.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00378.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00379.asd.ref,MR20_m_5,EN
lea_Spec4_diverse_EN00380.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00381.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00382.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00383.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00384.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00385.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00386.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00387.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00388.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00389.asd.ref,MR20_m_6,EN
lea_Spec4_diverse_EN00390.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00391.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00392.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00393.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00394.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00395.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00396.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00397.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00398.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00399.asd.ref,MR20_m_7,EN
lea_Spec4_diverse_EN00400.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00401.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00402.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00403.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00404.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00405.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00406.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00407.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00408.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00409.asd.ref,MR20_m_8,EN
lea_Spec4_diverse_EN00410.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00411.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00412.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00413.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00414.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00415.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00416.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00417.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00418.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00419.asd.ref,MR20_m_9,EN
lea_Spec4_diverse_EN00420.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00421.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00422.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00423.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00424.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00425.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00426.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00427.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00428.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00429.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00430.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00431.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00432.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00433.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00434.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00435.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00436.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00437.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00438.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00439.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00440.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00441.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00442.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00443.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00444.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00445.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00446.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00447.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00448.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00449.asd.ref,MR20.2_y_1,EN
lea_Spec4_diverse_EN00450.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00451.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00452.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00453.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00454.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00455.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00456.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00457.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00458.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00459.asd.ref,MR20.2_y_2,EN
lea_Spec4_diverse_EN00460.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00461.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00462.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00463.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00464.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00465.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00466.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00467.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00468.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00469.asd.ref,MR20.2_y_3,EN
lea_Spec4_diverse_EN00470.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00471.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00472.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00473.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00474.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00475.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00476.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00477.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00478.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00479.asd.ref,MR20.2_o_1,EN
lea_Spec4_diverse_EN00480.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00481.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00482.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00483.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00484.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00485.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00486.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00487.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00488.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00489.asd.ref,MR20.2_o_2,EN
lea_Spec4_diverse_EN00490.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00491.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00492.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00493.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00494.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00495.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00496.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00497.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00498.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00499.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00500.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00501.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00502.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00503.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00504.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00505.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00506.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00507.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00508.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00509.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00510.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00511.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00512.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00513.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00514.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00515.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00516.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00517.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00518.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00519.asd.ref,MR20.2_o_3,EN
lea_Spec4_diverse_EN00520.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00521.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00522.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00523.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00524.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00525.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00526.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00527.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00528.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00529.asd.ref,MR20.2_m_1,EN
lea_Spec4_diverse_EN00530.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00531.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00532.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00533.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00534.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00535.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00536.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00537.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00538.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00539.asd.ref,MR20.2_m_2,EN
lea_Spec4_diverse_EN00540.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00541.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00542.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00543.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00544.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00545.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00546.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00547.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00548.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00549.asd.ref,MR20.2_m_3,EN
lea_Spec4_diverse_EN00550.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00551.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00552.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00553.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00554.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00555.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00556.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00557.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00558.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00559.asd.ref,MR20.2_m_4,EN
lea_Spec4_diverse_EN00560.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00561.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00562.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00563.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00564.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00565.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00566.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00567.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00568.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00569.asd.ref,MR20.2_m_5,EN
lea_Spec4_diverse_EN00570.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00571.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00572.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00573.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00574.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00575.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00576.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00577.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00578.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00579.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00580.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00581.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00582.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00583.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00584.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00585.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00586.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00587.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00588.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00589.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00590.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00591.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00592.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00593.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00594.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00595.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00596.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00597.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00598.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00599.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00600.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00601.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00602.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00603.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00604.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00605.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00606.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00607.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00608.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00609.asd.ref,MR20.2_m_6,EN
lea_Spec4_diverse_EN00610.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00611.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00612.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00613.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00614.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00615.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00616.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00617.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00618.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00619.asd.ref,MR20.2_m_7,EN
lea_Spec4_diverse_EN00620.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00621.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00622.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00623.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00624.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00625.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00626.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00627.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00628.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00629.asd.ref,MR20.2_m_8,EN
lea_Spec4_diverse_EN00630.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00631.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00632.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00633.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00634.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00635.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00636.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00637.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00638.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00639.asd.ref,MR20.2_m_9,EN
lea_Spec4_diverse_EN00640.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00641.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00642.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00643.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00644.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00645.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00646.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00647.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00648.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00649.asd.ref,WEISS,EN
lea_Spec4_diverse_EN00650.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00651.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00652.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00653.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00654.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00655.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00656.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00657.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00658.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00659.asd.ref,SCHWARZ,EN
lea_Spec4_diverse_EN00660.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00661.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00662.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00663.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00664.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00665.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00666.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00667.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00668.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00669.asd.ref,GH99_y_1,EN
lea_Spec4_diverse_EN00670.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00671.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00672.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00673.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00674.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00675.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00676.asd.ref,GH99_y_2,EN
lea_Spec4_diverse_EN00677.asd.ref,GH99_y_2,EN
